"Df_ID","DateTime","Time","exp_day","Photoperiod","ZT","Sex","Group","Treatment","Cohort","Animal","EBalance","EB.cum","VO2","VCO2","VH2O","EE.cum","EE","RER","FoodIn.kcal","FoodIn.g","FoodIn.cum","FoodIn.cum.kcal","WaterIn.g","WaterIn.cum","BodyMass","AllMeters.cum","AllMeters"
"1",2021-10-18 18:30:30,0,1,"0",12,"M","mHFD","chABC",1,"264",-0.232153055,2.407021705,0.815672855,0.734858025,0.164275303,1.590335075,0.241639175,0.90143744,0.00948612,0.0022586,0.8976128,3.76997376,0,0.1638486,12.828468,28.599515701,0.553533543
"1",2021-10-18 19:30:30,1,1,"0",13,"M","mHFD","chABC",1,"264",1.017870905,3.20536191,1.08629323,1.022916425,0.1455526415,1.91508069,0.324745615,0.94178888,1.34261652,0.3196706,1.188426,4.9913892,0.1676912,0.3264464,12.9294145,35.673973211,7.07445751
"1",2021-10-18 20:30:30,2,1,"0",14,"M","mHFD","chABC",1,"264",0.239249045,3.647065425,0.967817535,0.87106435,0.238995105,2.201734645,0.286653955,0.89715526,0.525903,0.125215,1.344368,5.6463456,0.0686676,0.4002074,13.000373,43.026245127,7.352271916
"1",2021-10-18 21:30:30,3,1,"0",15,"M","mHFD","chABC",1,"264",0.39536405,3.94734066,1.005164015,0.930947285,0.21787486,2.501193395,0.29945875,0.92073347,0.6948228,0.165434,1.509802,6.3411684,0.13139,0.5004882,12.953632,47.398899024,4.372653897
"1",2021-10-18 22:30:30,4,1,"0",16,"M","mHFD","chABC",1,"264",-0.336134065,3.822140885,1.124425565,1.058655685,0.2210035,2.83732746,0.336134065,0.940268535,0,0,1.509802,6.3411684,0.2411703,0.7727677,13.2116245,58.012737721,10.613838697
"1",2021-10-18 23:30:30,5,1,"0",17,"M","mHFD","chABC",1,"264",-0.24097693,3.493144145,0.80824348,0.75135145,0.172537435,3.07830439,0.24097693,0.92723824,0,0,1.509802,6.3411684,0,0.7727677,13.1929,58.610668578,0.597930857
"1",2021-10-19 00:30:30,6,2,"0",18,"M","mHFD","chABC",1,"264",-0.204363065,3.247242745,1.1844252,1.13023625,0.178983435,3.433376055,0.355071665,0.9547119,0.1507086,0.0358829999999999,1.543284,6.4817928,0.2388063,1.011574,13.469924,69.638882108,11.02821353
"1",2021-10-19 01:30:30,7,2,"0",19,"M","mHFD","chABC",1,"264",1.12267439,4.181175335,1.183331885,1.1159491,0.22838693,3.787241065,0.35386501,0.94264287,1.4765394,0.351557,1.877101,7.8838242,0.175383,1.186957,13.918835,80.181493008,10.5426109
"1",2021-10-19 02:30:30,8,2,"0",20,"M","mHFD","chABC",1,"264",0.807316479999999,5.05863547,1.173110765,1.099471555,0.23227149,4.137595785,0.35035472,0.936817185,1.1576712,0.275636,2.172878,9.1260876,0.0609739999999999,1.247931,14.1233065,95.679432398,15.49793939
"1",2021-10-19 03:30:30,9,2,"0",21,"M","mHFD","chABC",1,"264",0.30145186,5.29797701,1.07005481,1.002953665,0.24830879,4.457176925,0.31958114,0.93796977,0.621033,0.147865,2.319266,9.7409172,0.0209940000000002,1.268925,14.1075635,118.182293048,22.50286065
"1",2021-10-19 04:30:30,10,2,"0",22,"M","mHFD","chABC",1,"264",-0.26568735,5.27450658,0.89223896,0.82442047,0.19703704,4.722864275,0.26568735,0.92439091,0,0,2.320743,9.7471206,0,1.268925,14.088717,118.74980551,0.567512462
"1",2021-10-19 05:30:30,11,2,"0",23,"M","mHFD","chABC",1,"264",-0.242912145,5.01100771,0.818605535,0.743590645,0.13980162,4.96577642,0.242912145,0.9084803,0,0,2.320743,9.7471206,0,1.268925,14.0698705,119.134769437,0.384963927
"1",2021-10-19 06:30:30,12,2,"1",0,"M","mHFD","chABC",1,"264",1.01429446,5.83852315,1.064809295,1.02022478,0.1495687205,5.28526336,0.31948694,0.95857958,1.3337814,0.317567,2.63831,11.080902,0.184087,1.453012,14.1878915,133.159182837,14.0244134
"1",2021-10-19 07:30:30,13,2,"1",1,"M","mHFD","chABC",1,"264",-0.254062385,5.78036982,0.869730675,0.72944341,0.150654582,5.539325745,0.254062385,0.834656335,0,0,2.63831,11.080902,0,1.453012,14.1796375,134.271060194,1.111877357
"1",2021-10-19 08:30:30,14,2,"1",2,"M","mHFD","chABC",1,"264",-0.24592884,5.5289456,0.84909423,0.68041004,0.129696248,5.785254585,0.24592884,0.80054417,0,0,2.63831,11.080902,0,1.453012,14.138363,134.696078478,0.425018284
"1",2021-10-19 09:30:30,15,2,"1",3,"M","mHFD","chABC",1,"264",0.285117129999999,5.580764545,0.98499917,0.838893405,0.1327628295,6.073836455,0.28858187,0.84601064,0.573698999999999,0.136595,2.75422,11.567724,0.0814509999999999,1.534463,14.0850355,141.230517581,6.534439103
"1",2021-10-19 10:30:30,16,2,"1",4,"M","mHFD","chABC",1,"264",-0.0331898849999993,5.787034225,1.00633387,0.88916194,0.19086461,6.37079894,0.296962485,0.88168172,0.263772600000001,0.0628030000000002,2.837708,11.9183736,0,1.534463,14.1721915,154.242451271,13.01193369
"1",2021-10-19 11:30:30,17,2,"1",5,"M","mHFD","chABC",1,"264",-0.2447913,5.53600951,0.84828756,0.66614266,0.154119085,6.61559024,0.2447913,0.785238275,0,0,2.837708,11.9183736,0,1.534463,14.156314,154.317494006,0.075042735
"1",2021-10-19 12:30:30,18,2,"1",6,"M","mHFD","chABC",1,"264",-0.230390320000001,5.291139375,0.83847369,0.66555475,0.12817839,6.85802196,0.24243172,0.7911103,0.0120413999999989,0.00286699999999973,2.840575,11.930415,0,1.534463,14.0759265,156.304203187,1.986709181
"1",2021-10-19 13:30:30,19,2,"1",7,"M","mHFD","chABC",1,"264",0.200409965000001,5.272803005,0.84064081,0.655079955,0.123269925,7.100270995,0.242249035,0.7756311,0.442659000000001,0.105395,2.923182,12.2773644,0,1.534463,13.995542,157.325412952,1.021209765
"1",2021-10-19 14:30:30,20,2,"1",8,"M","mHFD","chABC",1,"264",3.527822785,8.848037245,1.05415534,0.985711535,0.15538845,7.41494841,0.314677415,0.9336738,3.8425002,0.914881,3.860851,16.2155742,0.127126,1.636666,14.0735115,168.150882726,10.825469774
"1",2021-10-19 15:30:30,21,2,"1",9,"M","mHFD","chABC",1,"264",-0.264747335,8.788081105,0.886866725,0.829397805,0.169490035,7.679695745,0.264747335,0.934397565,0,0,3.860851,16.2155742,0.0102629999999999,1.671852,14.09744,172.395358971,4.244476245
"1",2021-10-19 16:30:30,22,2,"1",10,"M","mHFD","chABC",1,"264",-0.245025545,8.523155935,0.829079565,0.738116295,0.128175145,7.92472129,0.245025545,0.89050759,0,0,3.860851,16.2155742,0,1.671852,14.044996,172.885410296,0.490051325
"1",2021-10-19 17:30:30,23,2,"1",11,"M","mHFD","chABC",1,"264",0.0725007800000016,8.418052335,1.07244016,1.016742425,0.131792905,8.24578151,0.32106022,0.947465085,0.393561000000002,0.0937050000000004,3.954556,16.6091352,0.132758,1.80461,13.9925515,183.154223916,10.26881362
"1",2021-10-19 18:30:30,24,2,"0",12,"M","mHFD","chABC",1,"264",-0.214891430000001,8.34648203,0.915669905,0.795975195,0.1231016925,8.51512174,0.26934023,0.86627746,0.054448799999999,0.0129639999999998,3.954556,16.6091352,0,1.80461,13.940108,188.781375298,5.627151382
"1",2021-10-19 19:30:30,25,2,"0",13,"M","mHFD","chABC",1,"264",1.82664983,9.97511209,1.07277484,0.977730785,0.1492615565,8.83367231,0.31855057,0.911633235,2.1452004,0.510762,4.452533,18.7006386,0.167307,1.955041,13.8891095,194.089983978,5.30860868
"1",2021-10-19 20:30:30,26,2,"0",14,"M","mHFD","chABC",1,"264",0.0571686699999996,10.24065667,1.02710453,0.944014235,0.202094855,9.13918624,0.30551393,0.91620789,0.3626826,0.0863529999999999,4.564635,19.171467,0.0101930000000001,1.98211,13.959788,201.439120773,7.349136795
"1",2021-10-19 21:30:30,27,2,"0",15,"M","mHFD","chABC",1,"264",0.295678279999999,10.32795904,0.896236415,0.788120275,0.167900065,9.40340996,0.26422372,0.877895645,0.559901999999999,0.13331,4.672539,19.6246638,0,1.98211,13.932371,202.883532993,1.44441222
"1",2021-10-19 22:30:30,28,2,"0",16,"M","mHFD","chABC",1,"264",1.161481115,11.489440155,1.1898085,1.12276325,0.21514931,9.759258645,0.355848685,0.943485,1.5173298,0.361269,5.034924,21.1466808,0.213204,2.195314,14.0103845,210.864336983,7.98080399
"1",2021-10-19 23:30:30,29,2,"0",17,"M","mHFD","chABC",1,"264",-0.0623410749999994,11.538744645,0.919256155,0.86113897,0.18218117,10.03377112,0.274512475,0.934631355,0.212171400000001,0.0505170000000001,5.109731,21.4608702,0,2.195314,14.1057455,213.153628401,2.289291418
"1",2021-10-20 00:30:30,30,3,"0",18,"M","mHFD","chABC",1,"264",1.014502785,12.45698601,1.23850075,1.2009572,0.19908391,10.406322535,0.372551415,0.96984706,1.3870542,0.330251,5.438422,22.8413724,0.260285,2.455599,14.280792,223.932026101,10.7783977
"1",2021-10-20 01:30:30,31,3,"0",19,"M","mHFD","chABC",1,"264",0.473012150000001,12.914614015,1.06303308,1.015272085,0.19798247,10.725060785,0.31873825,0.95710749,0.791750400000001,0.188512,5.604204,23.5376568,0.0513380000000003,2.506937,14.4818325,229.082325607,5.150299506
"1",2021-10-20 02:30:30,32,3,"0",20,"M","mHFD","chABC",1,"264",1.125280245,14.13709006,1.2803454,1.22048695,0.247612445,11.10880274,0.383741955,0.95340981,1.5090222,0.359291,5.987785,25.148697,0.26239,2.769327,14.7453585,240.517078637,11.43475303
"1",2021-10-20 03:30:30,33,3,"0",21,"M","mHFD","chABC",1,"264",0.488930740000001,14.62913517,1.2974068,1.21151375,0.276821285,11.4959836,0.38718086,0.93412418,0.876111600000001,0.208598,6.196383,26.0248086,0.199128,2.968455,15.0597045,257.739964037,17.2228854
"1",2021-10-20 04:30:30,34,3,"0",22,"M","mHFD","chABC",1,"264",-0.00488003000000059,14.60711393,1.16980803,1.074539315,0.274728635,11.84390283,0.34791923,0.91975366,0.343039199999999,0.0816759999999999,6.278059,26.3678478,0,2.968455,15.1876385,275.814700837,18.0747368
"1",2021-10-20 05:30:30,35,3,"0",23,"M","mHFD","chABC",1,"264",-0.28386366,14.507192025,0.959451275,0.858827895,0.21119306,12.12776649,0.28386366,0.89169511,0,0,6.278059,26.3678478,0,2.968455,15.146949,280.946109218,5.131408381
"1",2021-10-20 06:30:30,36,3,"1",0,"M","mHFD","chABC",1,"264",-0.27652668,14.22497178,0.939721745,0.818566315,0.15099780895,12.40429317,0.27652668,0.871178485,0,0,6.278059,26.3678478,0,2.968455,15.0941865,281.428256498,0.48214728
"1",2021-10-20 07:30:30,37,3,"1",1,"M","mHFD","chABC",1,"264",0.310515645,14.290486965,1.152701055,1.085673325,0.1460272075,12.748906125,0.344612955,0.93936573,0.6551286,0.155983,6.434042,27.0229764,0.277337,3.245792,15.1066725,292.892856438,11.46459994
"1",2021-10-20 08:30:30,38,3,"1",2,"M","mHFD","chABC",1,"264",-0.272219835,14.2600534,0.926058985,0.802349855,0.178511905,13.02112596,0.272219835,0.865561295,0,0,6.434042,27.0229764,0,3.245792,15.236168,297.147464643,4.254608205
"1",2021-10-20 09:30:30,39,3,"1",3,"M","mHFD","chABC",1,"264",-0.264069365,13.988524,0.912069535,0.72937604,0.162371765,13.285195325,0.264069365,0.79930321,0,0,6.434042,27.0229764,0,3.245792,15.072265,297.752719769,0.605255126
"1",2021-10-20 10:30:30,40,3,"1",4,"M","mHFD","chABC",1,"264",-0.135803785000001,13.725431705,0.899999115,0.6998282,0.13084737,13.54444971,0.259254385,0.77670353,0.123450599999999,0.0293929999999998,6.446612,27.0757704,0,3.245792,14.908365,298.93283454,1.180114771
"1",2021-10-20 11:30:30,41,3,"1",5,"M","mHFD","chABC",1,"264",0.296013810000002,13.96015658,1.07774526,0.982750725,0.155202545,13.8645087,0.32005899,0.91163606,0.616072800000002,0.146684,6.610119,27.7624998,0.154948,3.40074,14.8393605,311.66122769,12.72839315
"1",2021-10-20 12:30:30,42,3,"1",6,"M","mHFD","chABC",1,"264",-0.249367485,13.886251785,0.86264647,0.68393736,0.146533655,14.113876185,0.249367485,0.7935292,0,0,6.610119,27.7624998,0,3.40074,14.898673,311.734134188,0.072906498
"1",2021-10-20 13:30:30,43,3,"1",7,"M","mHFD","chABC",1,"264",0.72496532,14.373588935,1.024507645,0.907178955,0.130232075,14.416331665,0.30245548,0.88294986,1.0274208,0.244624,6.820264,28.6451088,0,3.40074,14.8287005,317.172182608,5.43804842
"1",2021-10-20 14:30:30,44,3,"1",8,"M","mHFD","chABC",1,"264",0.0254906349999998,14.64481338,0.97293202,0.876058785,0.18088543,14.70452643,0.288194765,0.897364415,0.3136854,0.0746869999999999,6.92943,29.103606,0.0953060000000003,3.496046,15.0383865,324.864199269,7.692016661
"1",2021-10-20 15:30:30,45,3,"1",9,"M","mHFD","chABC",1,"264",-0.25312835,14.38649753,0.87269914,0.704790535,0.18465414,14.95765478,0.25312835,0.807576115,0,0,6.92943,29.103606,0,3.496046,15.003997,325.028078665,0.163879396
"1",2021-10-20 16:30:30,46,3,"1",10,"M","mHFD","chABC",1,"264",1.201810865,15.403576775,1.13291368,1.04072889,0.202049745,15.294606315,0.336951535,0.91509375,1.5387624,0.366372,7.295521,30.6411882,0.137481,3.633527,15.1170495,333.653109585,8.62503092
"1",2021-10-20 17:30:30,47,3,"1",11,"M","mHFD","chABC",1,"264",0.563658064999998,16.08258365,1.030205315,0.960008925,0.21214688,15.60191485,0.307308535,0.932430535,0.870966599999998,0.207373,7.503175,31.513335,0,3.633527,15.469865,339.420261166,5.767151581
"1",2021-10-20 18:30:30,48,3,"0",12,"M","mHFD","chABC",1,"264",-0.225387429999998,15.89753427,0.94387406,0.90566872,0.1079416406,15.88520348,0.28328863,0.958536195,0.0579012000000022,0.0137860000000005,7.516961,31.5712362,0,3.633527,15.407615,340.677188664,1.256927498
"1",2021-10-20 19:30:30,49,3,"0",13,"M","mHFD","chABC",1,"264",-0.35359802,15.67135757,1.172908065,1.149068165,0.1310829795,16.2388015,0.35359802,0.979639505,0,0,7.516961,31.5712362,0.416581,4.050108,15.529541,348.847231904,8.17004324
"1",2021-10-20 20:30:30,50,3,"0",14,"M","mHFD","chABC",1,"264",-0.260083554999999,15.30931256,1.119872925,1.075494425,0.233264875,16.574976455,0.336174955,0.96154376,0.0760914000000007,0.0181170000000002,7.535078,31.6473276,0,4.050108,15.6311195,362.085696954,13.23846505
"1",2021-10-20 21:30:30,51,3,"0",15,"M","mHFD","chABC",1,"264",-0.232384830000001,15.060574935,0.893476645,0.867847215,0.13599873,16.843838285,0.26886183,0.971137405,0.0364769999999993,0.00868499999999983,7.537777,31.6586634,0,4.050108,15.507757,362.91504275,0.829345796
"1",2021-10-20 22:30:30,52,3,"0",16,"M","mHFD","chABC",1,"264",0.954858840000001,15.81394962,1.14045945,1.12783455,0.151062705,17.188354445,0.34451616,0.98869891,1.299375,0.309375,7.853138,32.9831796,0.0125150000000005,4.062623,15.594132,368.28903572,5.37399297
"1",2021-10-20 23:30:30,53,3,"0",17,"M","mHFD","chABC",1,"264",-0.130977330000001,15.777091775,0.908447655,0.862371815,0.148619955,17.460392975,0.27203853,0.94844272,0.141061199999999,0.0335859999999997,7.865095,33.033399,0,4.062623,15.546502,369.558811037,1.269775317
"1",2021-10-21 00:30:30,54,4,"0",18,"M","mHFD","chABC",1,"264",1.00577564,16.669623465,1.203048675,1.158859155,0.20909042,17.821767735,0.36137476,0.96230777,1.3671504,0.325512000000001,8.194212,34.4156904,0.219905,4.273737,15.5591555,376.266117207,6.70730617
"1",2021-10-21 01:30:30,55,4,"0",19,"M","mHFD","chABC",1,"264",0.0726279249999998,16.94676656,1.01769669,0.96096934,0.21360478,18.12618221,0.304414475,0.9416125,0.3770424,0.089772,8.302008,34.8684336,0,4.282528,15.7412465,379.168003401,2.901886194
"1",2021-10-21 02:30:30,56,4,"0",20,"M","mHFD","chABC",1,"264",0.942948149999997,17.68519954,1.22418204,1.19032181,0.23009386,18.49464206,0.36845985,0.970351365,1.311408,0.312239999999999,8.597769,36.1106298,0.0865640000000001,4.323473,15.971407,388.134433961,8.96643056
"1",2021-10-21 03:30:30,57,4,"0",21,"M","mHFD","chABC",1,"264",2.02240214,20.00654889,1.395728315,1.32475793,0.269341185,18.91258692,0.41794486,0.950057185,2.440347,0.581035,9.195283,38.6201886,0.214347,4.580328,16.3522025,408.187992301,20.05355834
"1",2021-10-21 04:30:30,58,4,"0",22,"M","mHFD","chABC",1,"264",-0.338820765,19.688300595,1.24172055,1.16985697,0.24333082,19.283835885,0.371248965,0.942037605,0.0324282000000004,0.00772100000000009,9.203004,38.6526168,0.00118799999999997,4.583439,16.4147105,424.946445801,16.7584535
"1",2021-10-21 05:30:30,59,4,"0",23,"M","mHFD","chABC",1,"264",0.0467669400000014,19.50529483,1.22717505,1.15658595,0.26682967,19.650764745,0.36692886,0.94202716,0.413695800000001,0.0984990000000003,9.301503,39.0663126,0.000801000000000052,4.585428,16.5110885,440.262547341,15.31610154
"1",2021-10-21 06:30:30,60,4,"1",0,"M","mHFD","chABC",1,"264",-0.30240276,19.397271295,1.02320563,0.91102415,0.24314835,19.953167505,0.30240276,0.88949846,0,0,9.301503,39.0663126,0,4.585428,16.377955,440.65839086,0.395843519
"1",2021-10-21 07:30:30,61,4,"1",1,"M","mHFD","chABC",1,"264",-0.263743554999999,19.098834565,0.995229965,0.85174933,0.199204637,20.24502166,0.291854155,0.85422444,0.0281106000000012,0.00669300000000028,9.308196,39.0944232,0,4.585428,16.271537,442.406651367,1.748260507
"1",2021-10-21 08:30:30,62,4,"1",2,"M","mHFD","chABC",1,"264",-0.289328319999999,18.83545794,0.9993725,0.80702701,0.212335685,20.53488758,0.28986592,0.805908365,0.000537600000000538,0.000128000000000128,9.308196,39.0944232,0,4.585428,16.2004225,443.533055167,1.1264038
"1",2021-10-21 09:30:30,63,4,"1",3,"M","mHFD","chABC",1,"264",0.782630159999997,19.34270338,1.126137845,1.02740015,0.188915525,20.86935242,0.33446484,0.9120925,1.117095,0.265974999999999,9.532757,40.0375794,0.095701,4.681129,16.308008,454.698979897,11.16592473
"1",2021-10-21 10:30:30,64,4,"1",4,"M","mHFD","chABC",1,"264",0.0715905600000031,19.623025285,1.05368072,0.9468607,0.19482625,21.18133946,0.31198704,0.89595564,0.383577600000003,0.0913280000000007,9.665627,40.5956334,0,4.681129,16.443776,459.123326696,4.424346799
"1",2021-10-21 11:30:30,65,4,"1",5,"M","mHFD","chABC",1,"264",-0.28094979,19.400016865,0.96508921,0.79482805,0.159807785,21.46228925,0.28094979,0.82293596,0,0,9.665627,40.5956334,0,4.681129,16.469172,459.288182662,0.164855966
"1",2021-10-21 12:30:30,66,4,"1",6,"M","mHFD","chABC",1,"264",1.039610655,20.172954805,1.044860375,0.90006428,0.159710145,21.769085195,0.306795945,0.85502348,1.3464066,0.320573,9.959078,41.8281276,0.0238199999999997,4.704949,16.4911155,464.348546322,5.06036366
"1",2021-10-21 13:30:30,67,4,"1",7,"M","mHFD","chABC",1,"264",0.142193115,20.494118625,1.139416085,1.031353045,0.198642625,22.10695208,0.337866885,0.903139935,0.48006,0.1143,10.1005,42.4221,0,4.704949,16.5894615,477.5552427,13.206696378
"1",2021-10-21 14:30:30,68,4,"1",8,"M","mHFD","chABC",1,"264",-0.284869235,20.300760995,0.982237055,0.79278889,0.18136245,22.391821315,0.284869235,0.807641235,0,0,10.1005,42.4221,0,4.704949,16.5736995,477.823705858,0.268463158
"1",2021-10-21 15:30:30,69,4,"1",9,"M","mHFD","chABC",1,"264",2.78738352,22.86708822,1.00484422,0.87686842,0.15178341,22.687615795,0.29579448,0.86844546,3.083178,0.73409,10.83459,45.505278,0,4.704949,16.4719705,479.928655959,2.104950101
"1",2021-10-21 16:30:30,70,4,"1",10,"M","mHFD","chABC",1,"264",-0.243431680000004,22.800802155,1.092442275,1.045280065,0.162826895,23.015299475,0.32768368,0.957104725,0.0842519999999961,0.0200599999999991,10.85465,45.58953,0.0146239999999995,4.719573,16.600282,491.246496369,11.31784041
"1",2021-10-21 17:30:30,71,4,"1",11,"M","mHFD","chABC",1,"264",-0.214046845,22.61259033,0.994836505,0.895205085,0.15504724,23.30994432,0.294644845,0.89672604,0.0805980000000002,0.01919,10.87384,45.670128,0,4.719573,16.4003985,495.849188267,4.602691898
"1",2021-10-21 18:30:30,72,4,"0",12,"M","mHFD","chABC",1,"264",0.985720025000005,23.345903705,1.12152384,0.96158009,0.181517084,23.638950295,0.329005975,0.854875925,1.31472600000001,0.313030000000001,11.15563,46.853646,0.102652000000001,4.719573,16.1756245,499.561102294,3.711914027
"1",2021-10-21 19:30:30,73,4,"0",13,"M","mHFD","chABC",1,"264",1.16539742,24.655343565,1.22566705,1.16768135,0.206489355,24.006258875,0.36730858,0.952997875,1.532706,0.364929999999999,11.5518,48.51756,0.187225,5.00945,16.4599785,508.019720754,8.45861846
"1",2021-10-21 20:30:30,74,4,"0",14,"M","mHFD","chABC",1,"264",-0.351819349999998,24.491224875,1.2940655,1.24814065,0.260991685,24.395080225,0.38882135,0.963736985,0.0370020000000018,0.00881000000000043,11.56061,48.554562,0.107947,5.117397,17.0594155,528.727727474,20.70800672
"1",2021-10-21 21:30:30,75,4,"0",15,"M","mHFD","chABC",1,"264",-0.299821730000003,24.138391895,1.058469605,0.997106815,0.22950174,24.711533955,0.31645373,0.94158044,0.016631999999997,0.0039599999999993,11.56457,48.571194,0,5.117397,17.1585895,533.959721832,5.231994358
"1",2021-10-21 22:30:30,76,4,"0",16,"M","mHFD","chABC",1,"264",-0.30470901,23.84569096,1.01584392,0.972009805,0.17029282,25.016242965,0.30470901,0.95525447,0,0,11.56457,48.571194,0,5.117397,16.8375515,535.43158462,1.471862788
"1",2021-10-21 23:30:30,77,4,"0",17,"M","mHFD","chABC",1,"264",-0.260280094999997,23.53580578,1.058963985,0.961505165,0.221125445,25.33045106,0.314208095,0.90344773,0.0539280000000026,0.0128400000000006,11.57741,48.625122,0.0561159999999994,5.173513,16.577223,539.749211604,4.317626984
"1",2021-10-22 00:30:30,78,5,"0",18,"M","mHFD","chABC",1,"264",1.17985095,24.47452189,1.16060831,1.06018086,0.225239875,25.67524211,0.34479105,0.907745685,1.524642,0.363009999999999,11.93336,50.120112,0.13212,5.296377,16.500646,546.584600004,6.8353884
"1",2021-10-22 01:30:30,79,5,"0",19,"M","mHFD","chABC",1,"264",0.0255235400000043,24.68440441,1.077939585,1.014238685,0.20841305,25.99743657,0.32219446,0.93907496,0.347718000000004,0.082790000000001,12.02321,50.497482,0.0981719999999999,5.403805,16.8181865,552.07593292,5.491332916
"1",2021-10-22 02:30:30,80,5,"0",20,"M","mHFD","chABC",1,"264",0.724954184999999,25.224999615,1.157625105,1.061871115,0.217331415,26.341634385,0.344197815,0.914982305,1.069152,0.25456,12.24566,51.431772,0,5.403805,16.8091445,555.944097073,3.868164153
"1",2021-10-22 03:30:30,81,5,"0",21,"M","mHFD","chABC",1,"264",1.264370095,26.48936971,1.41969575,1.3601666,0.2411864,26.76759629,0.425961905,0.95758434,1.690332,0.40246,12.65517,53.151714,0.279199999999999,5.683005,17.183634,575.129337173,19.1852401
"1",2021-10-22 04:30:30,82,5,"0",22,"M","mHFD","chABC",1,"264",0.736406695000001,27.26217212,1.3340936,1.2750387,0.24327194,27.167667595,0.400071305,0.95556055,1.136478,0.27059,12.95001,54.390042,0.174390000000001,5.857395,17.4278965,589.749027773,14.6196906
"1",2021-10-22 05:30:30,83,5,"0",23,"M","mHFD","chABC",1,"264",0.397379144999998,27.78566295,1.23638295,1.16819982,0.26387077,27.53754445,0.369876855,0.94424381,0.767255999999998,0.18268,13.1335,55.1607,0,5.857395,17.5337865,606.109074303,16.36004653
"1",2021-10-22 06:30:30,84,5,"1",0,"M","mHFD","chABC",1,"264",-0.33280231,27.606580735,1.127360745,0.99798988,0.2944589,27.87034676,0.33280231,0.881696405,0,0,13.1335,55.1607,0.00339899999999993,5.860794,17.518918,614.467228603,8.3581543
"1",2021-10-22 07:30:30,85,5,"1",1,"M","mHFD","chABC",1,"264",-0.29805502,27.277038765,1.024973325,0.839208165,0.22453484,28.16840178,0.29805502,0.81859788,0,0,13.1335,55.1607,0,5.860794,17.422923,614.824345287,0.357116684
"1",2021-10-22 08:30:30,86,5,"1",2,"M","mHFD","chABC",1,"264",-0.295152765,26.97681988,1.01724503,0.82301112,0.17357018,28.463554545,0.295152765,0.80864624,0,0,13.1335,55.1607,0,5.860794,17.327307,615.557560599,0.733215312
"1",2021-10-22 09:30:30,87,5,"1",3,"M","mHFD","chABC",1,"264",0.269179125000005,26.96632458,1.106093245,0.936498885,0.134396995,28.78724742,0.323692875,0.842186825,0.592872000000005,0.141160000000001,13.25938,55.689396,0,5.860794,17.3071,621.620793223,6.063232624
"1",2021-10-22 10:30:30,88,5,"1",4,"M","mHFD","chABC",1,"264",0.00375370499999478,27.129229235,1.104273475,0.982003835,0.194560845,29.113529715,0.326282295,0.888585045,0.330035999999995,0.0785799999999988,13.35324,56.083608,0,5.860794,17.4462485,632.354314519,10.733521296
"1",2021-10-22 11:30:30,89,5,"1",5,"M","mHFD","chABC",1,"264",-0.283133875,26.956390045,0.98082931,0.77165425,0.16576821,29.39666359,0.283133875,0.78692891,0,0,13.35324,56.083608,0,5.860794,17.338605,632.602056212,0.247741693
"1",2021-10-22 12:30:30,90,5,"1",6,"M","mHFD","chABC",1,"264",-0.27055262,26.67239585,0.940660805,0.72519549,0.133229085,29.66721621,0.27055262,0.7710844,0,0,13.35324,56.083608,0,5.860794,17.200804,632.795842814,0.193786602
"1",2021-10-22 13:30:30,91,5,"1",7,"M","mHFD","chABC",1,"264",0.94975427,27.429107365,1.1913191,1.04599814,0.15528884,30.01832794,0.35111173,0.87643299,1.300866,0.30973,13.66256,57.382752,0.0915669999999995,5.952317,17.180938,640.214666314,7.4188235
"1",2021-10-22 14:30:30,92,5,"1",8,"M","mHFD","chABC",1,"264",0.528010595000002,28.075183055,1.139047935,1.03258182,0.21486616,30.356189345,0.337861405,0.905099255,0.865872000000002,0.206160000000001,13.86913,58.250346,0.00593900000000058,5.9583,17.3032325,648.798101366,8.583435052
"1",2021-10-22 15:30:30,93,5,"1",9,"M","mHFD","chABC",1,"264",-0.28691392,27.8788707,0.98605766,0.80998674,0.21976332,30.643103265,0.28691392,0.82143688,0,0,13.86913,58.250346,0,5.9583,17.30637,649.134832364,0.336730998
"1",2021-10-18 18:30:30,0,1,"0",12,"M","mHFD","chABC",1,"265",0.421758775,2.099778005,0.9394455,0.852067225,0.121871996,1.456266095,0.278684465,0.90798062,0.70044324,0.1667722,0.812162,3.4110804,0.2358697,0.3825071,11.829233,32.943405559,10.02571859
"1",2021-10-18 19:30:30,1,1,"0",13,"M","mHFD","chABC",1,"265",-0.130577065,2.00166548,0.722180885,0.650100785,0.106444582,1.67017368,0.213907585,0.901213065,0.0833305199999999,0.0198406,0.8369594,3.51522948,0,0.3825071,11.8700045,33.864479444,0.921073885
"1",2021-10-18 20:30:30,2,1,"0",14,"M","mHFD","chABC",1,"265",0.86060508,2.70566088,0.876850745,0.75986923,0.15600257,1.92793872,0.25776504,0.867937725,1.11837012,0.2662786,1.083476,4.5505992,0.1558316,0.5226426,11.8089245,38.497032563,4.632553119
"1",2021-10-18 21:30:30,3,1,"0",15,"M","mHFD","chABC",1,"265",-0.0329667450000002,2.84723802,0.73733469,0.65039758,0.15779501,2.145449265,0.217510545,0.877364525,0.1845438,0.043939,1.14699,4.817358,0.1104319,0.6487706,11.852259,40.979641206,2.482608643
